split_type,split,fs_method,model,y_true,y_pred,y_prob
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.15326659381389618, 0.08350107073783875, 0.21652550995349884, 0.5467068552970886]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,0,"[0.38728976249694824, 0.13597482442855835, 0.11817821115255356, 0.35855722427368164]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,3,"[0.289279580116272, 0.011038088239729404, 0.15135547518730164, 0.548326849937439]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.06852748245000839, 0.3673911392688751, 0.1727328896522522, 0.3913484811782837]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.20907790958881378, 0.03329826891422272, 0.16775113344192505, 0.5898726582527161]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.32407963275909424, 0.11827827990055084, 0.22408877313137054, 0.3335533142089844]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,2,"[0.21674078702926636, 0.20113736391067505, 0.32985255122184753, 0.25226929783821106]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,0,"[0.3768714666366577, 0.21027594804763794, 0.29135486483573914, 0.12149764597415924]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.21264532208442688, 0.07178375124931335, 0.038225095719099045, 0.6773458123207092]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.2279823124408722, 0.2344721108675003, 0.11599438637495041, 0.4215511679649353]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.2509886622428894, 1.7968199244933203e-05, 0.11624491214752197, 0.6327484250068665]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,2,"[0.13704532384872437, 0.04709726944565773, 0.465411514043808, 0.35044586658477783]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,2,"[0.22287671267986298, 0.0006353201461024582, 0.4308004081249237, 0.34568753838539124]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,0,"[0.5679653286933899, 0.11001522094011307, 0.18354906141757965, 0.1384703665971756]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.11800611019134521, 0.10942503809928894, 0.1129617691040039, 0.6596071124076843]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.13023945689201355, 0.0003206333494745195, 0.3746109902858734, 0.4948289692401886]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.19413882493972778, 0.02796488255262375, 0.1122589260339737, 0.6656373739242554]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,0,"[0.4133681654930115, 0.038424085825681686, 0.24941574037075043, 0.2987920343875885]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.21819885075092316, 0.004240710288286209, 0.3272894620895386, 0.45027098059654236]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.1127949133515358, 0.10763490945100784, 0.2502184510231018, 0.5293517112731934]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.11241335421800613, 0.00024002169084269553, 0.3276751935482025, 0.5596715807914734]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.11531714349985123, 1.1975170082223485e-06, 0.4337886869907379, 0.45089292526245117]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,2,"[0.09460069984197617, 0.001561931916512549, 0.475890576839447, 0.4279467761516571]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.17589858174324036, 0.043753210455179214, 0.23194177448749542, 0.5484064817428589]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.1102367416024208, 0.21782520413398743, 0.2659509778022766, 0.40598708391189575]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,0,"[0.28993383049964905, 0.2654351592063904, 0.19797174632549286, 0.2466592788696289]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,3,"[0.22726739943027496, 0.02972308173775673, 0.2110413908958435, 0.5319681763648987]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,0,"[0.4278215765953064, 0.10514715313911438, 0.2987155020236969, 0.16831573843955994]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.11298886686563492, 0.10590469837188721, 0.2494330108165741, 0.5316734313964844]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.22154976427555084, 0.18550294637680054, 0.253001868724823, 0.3399454355239868]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.13165974617004395, 0.09827163070440292, 0.3608458936214447, 0.4092227518558502]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,2,"[0.10265304148197174, 0.010625351220369339, 0.4489491879940033, 0.4377724528312683]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.22613032162189484, 0.09785948693752289, 0.31388747692108154, 0.36212268471717834]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.12110916525125504, 0.10118411481380463, 0.1177709624171257, 0.6599357724189758]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,2,"[0.11127489060163498, 0.12072871625423431, 0.42468854784965515, 0.34330782294273376]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,3,"[0.23074552416801453, 0.14334112405776978, 0.2333752065896988, 0.3925381004810333]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.221588596701622, 0.06323771923780441, 0.14095793664455414, 0.5742157697677612]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.11153662204742432, 0.001259879325516522, 0.32709553837776184, 0.5601080060005188]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,2,"[0.12307635694742203, 0.011084310710430145, 0.4590955376625061, 0.40674376487731934]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,3,"[0.20952428877353668, 0.046955887228250504, 0.34882813692092896, 0.39469167590141296]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.15066906809806824, 0.0038062026724219322, 0.3916969895362854, 0.45382773876190186]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.1111268475651741, 0.11121013760566711, 0.23258058726787567, 0.5450823903083801]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,3,"[0.2440362572669983, 0.10998126864433289, 0.22060374915599823, 0.4253787100315094]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,2,"[0.11248552799224854, 0.061115965247154236, 0.4479326009750366, 0.3784658908843994]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.14023146033287048, 0.1073937639594078, 0.3073735237121582, 0.4450012445449829]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.017071625217795372, 0.191010981798172, 0.2147282063961029, 0.5771892070770264]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,2,"[0.11177350580692291, 0.11384795606136322, 0.3975600600242615, 0.37681844830513]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,0,"[0.3552789092063904, 0.1374070644378662, 0.28122273087501526, 0.22609122097492218]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.08169228583574295, 0.21076737344264984, 0.22840248048305511, 0.4791378378868103]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,2,"[0.23177343606948853, 0.26288163661956787, 0.34122058749198914, 0.16412436962127686]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.1111934557557106, 0.11426971852779388, 0.11866375803947449, 0.6558730602264404]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,2,"[0.11651894450187683, 0.10988465696573257, 0.38763874769210815, 0.38595762848854065]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.05157953500747681, 0.14493268728256226, 0.39118778705596924, 0.4122999906539917]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,0,"[0.3234407603740692, 0.19854730367660522, 0.22916780412197113, 0.24884407222270966]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,1,"[0.007460571825504303, 0.5026681423187256, 0.4694664776325226, 0.020404858514666557]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.09346852451562881, 0.0004237733082845807, 0.3092944025993347, 0.5968133211135864]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,2,"[0.27555254101753235, 0.0008844984695315361, 0.4008640646934509, 0.3226988911628723]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.17033855617046356, 0.013896865770220757, 0.20170843601226807, 0.6140561699867249]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.1534055471420288, 0.028633449226617813, 0.23353701829910278, 0.5844239592552185]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.12848584353923798, 0.0013316890690475702, 0.39291155338287354, 0.47727087140083313]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.12483635544776917, 0.0021374267525970936, 0.3093324899673462, 0.5636937618255615]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,0,"[0.46918004751205444, 0.10589274764060974, 0.15998196601867676, 0.26494526863098145]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,2,"[0.16270434856414795, 0.20158414542675018, 0.3548322319984436, 0.28087931871414185]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,2,"[0.22223322093486786, 0.0029979858081787825, 0.5504168272018433, 0.2243519127368927]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.12935565412044525, 0.11756735295057297, 0.28769055008888245, 0.46538645029067993]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.2542228102684021, 0.08969289809465408, 0.2943665683269501, 0.36171767115592957]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.22492218017578125, 0.11075088381767273, 0.11843224614858627, 0.5458947420120239]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.1876181960105896, 0.02037195675075054, 0.17790165543556213, 0.6141082644462585]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,2,"[0.1658078134059906, 0.060409240424633026, 0.5200442671775818, 0.25373873114585876]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,3,"[0.24069878458976746, 0.039939552545547485, 0.2347753793001175, 0.48458629846572876]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.22182513773441315, 0.0013912711292505264, 0.33402329683303833, 0.4427603483200073]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.15497127175331116, 0.0733175203204155, 0.2261624038219452, 0.5455487966537476]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.168696790933609, 0.09900394082069397, 0.32471999526023865, 0.4075792729854584]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.16490301489830017, 0.20047570765018463, 0.24192163348197937, 0.39269962906837463]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.14642666280269623, 0.1356692612171173, 0.3383277654647827, 0.37957629561424255]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.004736126400530338, 0.09442856162786484, 0.2405882626771927, 0.6602470874786377]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,0,"[0.5158069729804993, 0.24836958944797516, 0.1989040970802307, 0.036919258534908295]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,0,"[0.4205839931964874, 0.13706238567829132, 0.1403992474079132, 0.3019544184207916]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,2,"[0.2716825604438782, 0.2611778676509857, 0.3905198872089386, 0.07661967724561691]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.16309194266796112, 0.10418227314949036, 0.33788543939590454, 0.3948403596878052]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,2,"[0.32283055782318115, 0.0003321725525893271, 0.33940833806991577, 0.3374289274215698]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.11111709475517273, 0.028386512771248817, 0.22586645185947418, 0.6346299052238464]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.1338975578546524, 0.08829505741596222, 0.211068794131279, 0.5667386054992676]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,2,"[0.1842251420021057, 0.15351401269435883, 0.4427899420261383, 0.21947088837623596]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,2,"[0.19477587938308716, 0.019160393625497818, 0.4083184599876404, 0.37774521112442017]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.11111170798540115, 0.1144094318151474, 0.18300269544124603, 0.5914762020111084]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,2,"[0.21343295276165009, 0.2949945032596588, 0.3199601471424103, 0.17161235213279724]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,1,"[0.16249233484268188, 0.46875837445259094, 0.14042428135871887, 0.22832494974136353]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.22129935026168823, 0.10332491248846054, 0.22178781032562256, 0.4535878896713257]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.09955267608165741, 0.08658455312252045, 0.24497324228286743, 0.5688894391059875]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.15951941907405853, 0.0009611125569790602, 0.2717057466506958, 0.5678137540817261]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,3,"[0.22284992039203644, 0.09308061003684998, 0.11598488688468933, 0.5680844783782959]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.118792824447155, 0.10337988287210464, 0.11194874346256256, 0.6658785939216614]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.1591237187385559, 0.04410881549119949, 0.3881462812423706, 0.4086211919784546]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,3,"[0.212904155254364, 0.0005540959537029266, 0.3897106647491455, 0.39683112502098083]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,3,"[0.29062095284461975, 0.03132646530866623, 0.2541126012802124, 0.42393991351127625]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,0,"[0.3412490487098694, 0.2641584873199463, 0.3069482743740082, 0.08764418959617615]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.11681445688009262, 0.21258129179477692, 0.33429503440856934, 0.3363092839717865]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,3,"[0.2577720582485199, 0.04112716019153595, 0.17209061980247498, 0.5290101766586304]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.1189754381775856, 0.001015092246234417, 0.3370729684829712, 0.5429365038871765]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.20947080850601196, 0.020212270319461823, 0.3497672379016876, 0.4205497205257416]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,3,"[0.23681232333183289, 0.1149570569396019, 0.2607372999191284, 0.3874933123588562]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,2,"[0.3276565372943878, 0.0006942363688722253, 0.4500664174556732, 0.22158284485340118]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,0,"[0.6162621378898621, 0.13796278834342957, 0.10407284647226334, 0.14170226454734802]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.22222217917442322, 8.236100984504446e-05, 0.1360769420862198, 0.6416184902191162]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,2,"[0.22223956882953644, 0.1112402006983757, 0.3375662565231323, 0.32895398139953613]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,2,"[0.23118829727172852, 0.020044514909386635, 0.4598851799964905, 0.2888820171356201]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.08342970162630081, 0.013037782162427902, 0.37937960028648376, 0.524152934551239]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.1249971091747284, 0.07981638610363007, 0.2462257742881775, 0.5489606857299805]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.2103995680809021, 0.10433677583932877, 0.22289162874221802, 0.46237197518348694]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.14845804870128632, 0.07347549498081207, 0.22416247427463531, 0.5539039373397827]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.11390834301710129, 0.00027963222237303853, 0.19717860221862793, 0.688633382320404]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,1,"[0.05897035077214241, 0.37711653113365173, 0.3408633768558502, 0.22304974496364594]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.11304996907711029, 0.31206923723220825, 0.11942609399557114, 0.4554547071456909]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.17729967832565308, 0.11057562381029129, 0.32302364706993103, 0.3891010582447052]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,0,"[0.3234480023384094, 0.12930823862552643, 0.24473577737808228, 0.30250802636146545]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,0,"[0.4243791997432709, 0.11962734162807465, 0.22917594015598297, 0.2268175482749939]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.2254084199666977, 4.154308408033103e-05, 0.2035006880760193, 0.5710493922233582]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.11111835390329361, 4.149376036366448e-05, 0.2347441017627716, 0.6540960073471069]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,3,"[0.2204166203737259, 0.11058584600687027, 0.23108918964862823, 0.4379083216190338]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,2,"[0.2359272688627243, 0.0003527173539623618, 0.38324180245399475, 0.38047823309898376]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.1571982204914093, 0.0007733645616099238, 0.4075702428817749, 0.4344581663608551]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.11775848269462585, 0.07551326602697372, 0.2884639799594879, 0.5182642936706543]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,2,"[0.30968230962753296, 0.11773443222045898, 0.4409273862838745, 0.13165584206581116]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,2,"[0.27484986186027527, 0.0011673057451844215, 0.38764646649360657, 0.3363363444805145]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.043843649327754974, 0.0002879501844290644, 0.45527294278144836, 0.5005953907966614]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,3,"[0.22846084833145142, 0.14529044926166534, 0.28172650933265686, 0.3445222079753876]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.21749453246593475, 0.00040482249460183084, 0.33429861068725586, 0.44780200719833374]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,2,"[0.32682833075523376, 0.004990577232092619, 0.4244811534881592, 0.24369996786117554]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.11459546536207199, 0.041036028414964676, 0.3211013078689575, 0.5232671499252319]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,3,"[0.24549314379692078, 0.05133672058582306, 0.27028292417526245, 0.4328872263431549]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.11104291677474976, 0.062278732657432556, 0.16780783236026764, 0.6588704586029053]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,2,"[0.22001713514328003, 0.004204901866614819, 0.4376106858253479, 0.338167279958725]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,3,"[0.1991373747587204, 0.11418851464986801, 0.29083946347236633, 0.39583468437194824]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,2,"[0.2220514416694641, 0.01227355282753706, 0.4066983461380005, 0.35897666215896606]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,3,"[0.2280392348766327, 0.10503801703453064, 0.231619730591774, 0.43530309200286865]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.20710134506225586, 0.10155997425317764, 0.23102974891662598, 0.4603090286254883]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,2,"[0.33032456040382385, 0.1072574034333229, 0.33374127745628357, 0.22867676615715027]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.11083576828241348, 0.0013874662108719349, 0.3617198169231415, 0.5260569453239441]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,3,"[0.22050946950912476, 0.008837508037686348, 0.33354318141937256, 0.4371098279953003]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,3,"[0.18966896831989288, 0.22610566020011902, 0.26085159182548523, 0.3233737647533417]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,2,"[0.22938548028469086, 0.1430700421333313, 0.46285656094551086, 0.16468793153762817]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.01599370501935482, 0.0674523264169693, 0.21836739778518677, 0.6981865763664246]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,2,"[0.19949808716773987, 0.018675632774829865, 0.4108569920063019, 0.37096932530403137]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.21384431421756744, 0.2554519474506378, 0.15147444605827332, 0.3792293071746826]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.13174153864383698, 0.1713019758462906, 0.30725160241127014, 0.3897048830986023]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,2,"[0.03990509361028671, 0.2396690547466278, 0.4302499294281006, 0.2901759445667267]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.06970635801553726, 0.00012885463365819305, 0.373198539018631, 0.556966245174408]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,2,"[0.22233274579048157, 0.08717712759971619, 0.3464276194572449, 0.3440624475479126]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,2,"[0.11703276634216309, 0.1080985963344574, 0.3884531855583191, 0.38641539216041565]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,3,"[0.2273896038532257, 0.0017815543105825782, 0.26152729988098145, 0.509301483631134]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.07787980139255524, 0.2073664367198944, 0.12490316480398178, 0.5898506045341492]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.11484834551811218, 0.0020850703585892916, 0.24028590321540833, 0.6427806615829468]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.1518675982952118, 0.07441144436597824, 0.347934365272522, 0.4257866144180298]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.11116413027048111, 0.109637051820755, 0.18615339696407318, 0.5930454134941101]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.22498027980327606, 0.10154382884502411, 0.33413365483283997, 0.33934223651885986]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,0,"[0.46041905879974365, 0.1709216684103012, 0.25716888904571533, 0.11149033159017563]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.02552609145641327, 0.034450240433216095, 0.40609610080718994, 0.5339275598526001]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.1103755533695221, 0.11931172013282776, 0.22894853353500366, 0.5413641929626465]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.11929663270711899, 0.11067520081996918, 0.22346138954162598, 0.5465667247772217]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,2,"[0.1499984711408615, 0.25757622718811035, 0.3441443145275116, 0.24828100204467773]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.11112214624881744, 0.04931359738111496, 0.3001890480518341, 0.5393751859664917]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.005089929327368736, 0.21826012432575226, 0.3794524669647217, 0.3971974849700928]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,2,"[0.19496500492095947, 0.01489977352321148, 0.4778779447078705, 0.312257319688797]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.22235876321792603, 0.1290561854839325, 0.2883681356906891, 0.3602169156074524]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.1710447072982788, 0.0006299088709056377, 0.3373801112174988, 0.4909452199935913]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.1111237108707428, 0.004855004604905844, 0.3281926214694977, 0.5558286905288696]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.22021645307540894, 0.0023277467116713524, 0.3411545753479004, 0.43630120158195496]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.10511572659015656, 0.2228805422782898, 0.3049784004688263, 0.3670252561569214]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.1419845074415207, 0.15291237831115723, 0.26472175121307373, 0.44038134813308716]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.04005834460258484, 0.056785471737384796, 0.34054243564605713, 0.5626137256622314]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,2,"[0.028716031461954117, 0.248318612575531, 0.5167036056518555, 0.20626181364059448]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,0,"[0.35913366079330444, 0.012142661027610302, 0.29377496242523193, 0.33494865894317627]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,0,"[0.47632700204849243, 0.007531972602009773, 0.2871798872947693, 0.2289610654115677]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.21091218292713165, 0.1087007001042366, 0.3321513533592224, 0.3482357859611511]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,1,"[0.19681423902511597, 0.4083541929721832, 0.3157214820384979, 0.07911010086536407]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,2,"[0.09300151467323303, 0.20028965175151825, 0.5532559156417847, 0.15345290303230286]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.11126799136400223, 0.006926583591848612, 0.22215917706489563, 0.6596462726593018]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,3,"[0.22065721452236176, 0.053406015038490295, 0.26994070410728455, 0.4559960961341858]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,3,"[0.2725691795349121, 0.1192716509103775, 0.2896316945552826, 0.3185274600982666]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.22244280576705933, 0.0006585124065168202, 0.3039703667163849, 0.47292837500572205]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.1161603108048439, 0.10079574584960938, 0.3129734694957733, 0.4700705111026764]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.22119444608688354, 0.005975211504846811, 0.37655460834503174, 0.39627575874328613]"
global_mixed_subjects,train,mi,nn_domain_agreement,0,0,"[0.3394443094730377, 0.1518595963716507, 0.33126476407051086, 0.17743133008480072]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.21328246593475342, 5.094901553093223e-06, 0.2323075383901596, 0.5544049143791199]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.18374186754226685, 0.175299733877182, 0.2612400949001312, 0.37971827387809753]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.10682811588048935, 0.00015236600302159786, 0.3333970606327057, 0.5596224665641785]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,2,"[0.22320669889450073, 0.002754763001576066, 0.44544389843940735, 0.3285946249961853]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.1175886020064354, 0.20578636229038239, 0.2752699553966522, 0.4013550877571106]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,2,"[0.15648092329502106, 0.06631096452474594, 0.44139978289604187, 0.3358083665370941]"
global_mixed_subjects,train,mi,nn_domain_agreement,1,3,"[0.1521354466676712, 0.14991815388202667, 0.26204001903533936, 0.435906320810318]"
global_mixed_subjects,train,mi,nn_domain_agreement,2,3,"[0.20221808552742004, 0.006150925066322088, 0.35036763548851013, 0.4412633776664734]"
global_mixed_subjects,train,mi,nn_domain_agreement,3,3,"[0.11374834179878235, 0.10507722198963165, 0.19063159823417664, 0.5905427932739258]"
