subject,session,split_type,split,fs_method,model,y_true,y_pred,y_prob
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.006323504727333784, 0.9934366345405579, 0.00021633520373143256, 2.3412892915075645e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.007552891504019499, 0.9919065237045288, 0.0003699983353726566, 0.00017064137500710785]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9561006426811218, 0.013453848659992218, 0.03040989674627781, 3.565997758414596e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0009618920157663524, 0.9665611982345581, 0.011183380149304867, 0.021293506026268005]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9829059839248657, 0.01619376242160797, 0.0008857637876644731, 1.4463089428318199e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.006345044355839491, 0.9674013257026672, 0.025135256350040436, 0.0011184517061337829]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.016263572499155998, 0.015281892381608486, 0.9684528708457947, 1.686973405412573e-06]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.011320512741804123, 0.9515298008918762, 0.024358168244361877, 0.01279149018228054]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.0004931147559545934, 0.009695653803646564, 0.01102219708263874, 0.9787889719009399]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9922837615013123, 0.002907506888732314, 0.00477243447676301, 3.6404297134140506e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.0005339317722246051, 0.0034021404571831226, 0.9954713582992554, 0.0005926307057961822]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0012148800306022167, 0.9833146333694458, 0.015440835617482662, 2.9710252420045435e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9997403025627136, 5.2943858463549986e-05, 0.00020651798695325851, 2.667729859240353e-07]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[1.871821275756247e-08, 3.221943416065187e-06, 0.0005754045560024679, 0.9994213581085205]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[8.530665218131617e-05, 0.005841520149260759, 0.0234054047614336, 0.9706677794456482]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[2.6331344997743145e-05, 0.0010898506734520197, 0.02282378077507019, 0.9760599732398987]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[1.6963183213647426e-07, 2.8722668048430933e-06, 0.00011487692245282233, 0.9998821020126343]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[8.98619987310667e-08, 5.773514430984505e-07, 6.8363274294824805e-06, 0.9999924898147583]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9685608744621277, 0.0003962609334848821, 0.031039195135235786, 3.6986125451221596e-06]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.015998464077711105, 0.028037166222929955, 0.9539846181869507, 0.0019798034336417913]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[5.360137947718613e-05, 0.9956673383712769, 0.000128044601297006, 0.004151014145463705]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9929468035697937, 0.005675792694091797, 0.001349418773315847, 2.805311123665888e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9832565188407898, 0.0003113466955255717, 0.016424352303147316, 7.654114597244188e-06]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.05316516011953354, 0.011178574524819851, 0.9243770241737366, 0.011279224418103695]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.00017755586304701865, 0.00891581829637289, 0.0021106156054884195, 0.9887959957122803]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9924031496047974, 4.3803978769574314e-05, 0.007544956635683775, 8.09755965747172e-06]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.04203345254063606, 0.005712750367820263, 0.9521387219429016, 0.00011509039177326486]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[1.682925176282879e-05, 0.0004167822771705687, 0.9943696856498718, 0.005196661222726107]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[1.6316909750457853e-05, 0.005016382783651352, 0.9650469422340393, 0.0299203023314476]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9931066632270813, 0.0003987591771874577, 0.006494632922112942, 1.9805167283948322e-08]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[4.60324008599855e-05, 0.9762138724327087, 0.012100761756300926, 0.011639336124062538]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9488131403923035, 0.017532259225845337, 0.032938387244939804, 0.0007161439280025661]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.002827280666679144, 0.9778684377670288, 0.017672264948487282, 0.001631996245123446]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0028107843827456236, 0.9770593047142029, 0.008839445188641548, 0.011290480382740498]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9520875215530396, 0.043729476630687714, 0.0037286216393113136, 0.0004543851246125996]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0015987898223102093, 0.992077648639679, 0.0041784318163990974, 0.002145032398402691]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.019542023539543152, 0.016838079318404198, 0.9629693627357483, 0.0006506064673885703]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0023360864724963903, 0.9585374593734741, 0.03890049457550049, 0.00022592765162698925]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.02121884375810623, 0.04056088253855705, 0.9374120831489563, 0.0008082541753537953]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.0037929592654109, 0.012578374706208706, 0.9785096049308777, 0.00511913513764739]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[4.9490299716126174e-05, 0.0005411857855506241, 6.366211164277047e-05, 0.999345600605011]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.003967995289713144, 0.0025624483823776245, 0.9780086278915405, 0.015460986644029617]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.002135797869414091, 0.02348364144563675, 0.9641565084457397, 0.0102241151034832]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[1.1799033018178307e-05, 0.027113022282719612, 0.0009213825687766075, 0.9719538688659668]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.005783201660960913, 0.009901277720928192, 0.005125558003783226, 0.9791899919509888]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[4.5335937670643034e-08, 0.0004299806314520538, 1.3608677363663446e-05, 0.9995562434196472]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[2.4130793008225737e-06, 0.013474185019731522, 0.018559709191322327, 0.9679636359214783]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.000761108472943306, 0.011437725275754929, 0.0010042464127764106, 0.9867969751358032]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.001947735552676022, 0.006455263122916222, 0.9915969967842102, 8.37498461692121e-08]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.004858552478253841, 0.9904955625534058, 0.0024910327047109604, 0.0021548443473875523]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9955883026123047, 0.00016745628090575337, 0.0042194789275527, 2.4835122530930676e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9955015778541565, 0.0011611711233854294, 0.002102645579725504, 0.0012345958966761827]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0003036373236682266, 0.9996848106384277, 1.1409154467401095e-05, 1.6741047659252217e-07]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.0007273066439665854, 0.0001349725789623335, 0.9990482926368713, 8.943273132899776e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.00831640511751175, 4.447171158972196e-05, 0.0013237778330221772, 0.9903152585029602]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0034870256204158068, 0.9964942336082458, 2.192505462517147e-06, 1.647169847274199e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.002803049748763442, 0.003815333591774106, 0.9931748509407043, 0.00020681583555415273]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9983581900596619, 2.7512809808172278e-08, 0.0016418024897575378, 1.8072961793791364e-08]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9979815483093262, 0.0019828660879284143, 1.0062610272143502e-05, 2.544174094509799e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9875906705856323, 0.011806190945208073, 2.0634206521208398e-05, 0.000582592620048672]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[8.671660179970786e-05, 8.497437193000223e-06, 9.26447391975671e-05, 0.9998121857643127]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0008687735535204411, 0.9991230368614197, 1.6732813037378946e-06, 6.610285709029995e-06]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.005058331415057182, 0.9905078411102295, 0.0008280458278022707, 0.0036057608667761087]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9950556755065918, 2.109807383021689e-06, 0.00015973683912307024, 0.004782437812536955]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9961339235305786, 0.0028653983026742935, 0.0008713987772352993, 0.0001293464592890814]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.0011839329963549972, 0.004707061219960451, 0.9940062761306763, 0.00010277397086611018]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9734328389167786, 0.0035453077871352434, 0.022309137508273125, 0.0007127938442863524]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.00016163915279321373, 0.9992109537124634, 9.92167343838446e-08, 0.0006272614118643105]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[2.1644769310213974e-11, 1.3672514231899413e-09, 5.071271402812272e-09, 1.0]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[9.733966180647258e-06, 0.0054665859788656235, 0.00022243874263949692, 0.9943011999130249]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.003985872957855463, 4.1432369471294805e-05, 0.9948782920837402, 0.001094428705982864]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.993759274482727, 0.0004828126693610102, 0.0025575694162398577, 0.0032003812957555056]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[4.6273544285213575e-06, 5.236017022980377e-05, 1.0734937383460874e-09, 0.9999430179595947]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[4.639484359358903e-06, 0.0006011794903315604, 2.5079023544094525e-05, 0.999369204044342]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.019048364832997322, 0.9808579087257385, 2.5411773094674572e-05, 6.825245509389788e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.001548855216242373, 0.005257860291749239, 0.0008622190798632801, 0.9923310279846191]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[6.515171116916463e-05, 0.0015664455713704228, 0.0030561077874153852, 0.9953123331069946]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.005996229127049446, 0.9928122162818909, 0.0008637443534098566, 0.00032780037145130336]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9978005290031433, 0.0010219219839200377, 0.0011536100646480918, 2.381634112680331e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.018144238740205765, 0.9814526438713074, 6.093898718972923e-06, 0.00039705203380435705]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[1.2020652485553174e-13, 5.808352252943336e-14, 1.0, 5.39476907590597e-09]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.005856742151081562, 4.7378525778185576e-05, 0.9940930008888245, 2.8459664918045746e-06]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.004209207370877266, 0.00034220045199617743, 0.9954452514648438, 3.394985242266557e-06]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[4.7922888768425764e-08, 1.2022115697618574e-05, 1.856660333032778e-06, 0.9999860525131226]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.018270093947649002, 0.0037366796750575304, 0.9643262028694153, 0.01366702001541853]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9951059818267822, 0.004801474511623383, 9.115230204770342e-05, 1.4677133322038571e-06]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.0001012916472973302, 0.0027713614981621504, 6.0150887293275446e-05, 0.9970672726631165]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.002767787780612707, 0.9684392213821411, 0.012684992514550686, 0.016107961535453796]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.002712089102715254, 0.004642353858798742, 0.9910481572151184, 0.0015974605921655893]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0031539860647171736, 0.974373459815979, 0.021879253908991814, 0.0005933544016443193]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.007449377328157425, 0.011059720069169998, 0.9785245060920715, 0.0029664654284715652]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[1.4136094250716269e-05, 5.607371633686853e-08, 0.0004459800838958472, 0.999539852142334]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.012670744210481644, 0.9663846492767334, 0.01985936053097248, 0.00108530861325562]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.007194282952696085, 0.02677350863814354, 0.966018795967102, 1.335661636403529e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9819145798683167, 0.005426754709333181, 0.009632867760956287, 0.003025745740160346]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.993468165397644, 0.0051572746597230434, 0.0013635964132845402, 1.0934095371339936e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9999192953109741, 6.82674944982864e-05, 1.1329634617140982e-05, 1.1334772125337622e-06]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.0016229926841333508, 0.0223655067384243, 0.0026753894053399563, 0.9733361601829529]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.01092176791280508, 0.9876603484153748, 0.0013859624741598964, 3.195732642780058e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9725626707077026, 0.0023379374761134386, 0.02447873167693615, 0.0006207517581060529]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.013876354321837425, 0.0012034567771479487, 0.9848737716674805, 4.642976637114771e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9929392337799072, 0.0022336572874337435, 0.003377657849341631, 0.0014494459610432386]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.01288696937263012, 0.0014278043527156115, 0.9855322241783142, 0.0001529750443296507]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.006043803878128529, 0.993884265422821, 3.5735192795982584e-05, 3.616394315031357e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[2.0407588091603908e-15, 4.18709407423723e-11, 9.57205842366804e-11, 1.0]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9628509879112244, 0.0031601903028786182, 0.03342415764927864, 0.0005647228099405766]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.005328302271664143, 5.868221251148498e-07, 0.9946651458740234, 5.958208475931315e-06]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.031096041202545166, 0.028590375557541847, 0.9355500936508179, 0.004763448145240545]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.999925971031189, 3.7051140111543646e-07, 7.363841723417863e-05, 3.712592455684671e-10]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.04086434096097946, 0.006617386359721422, 0.9369330406188965, 0.015585295855998993]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0008070264593698084, 0.9664947390556335, 0.006948830559849739, 0.025749482214450836]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[9.484179486207722e-07, 2.2689350771543104e-06, 0.00022502608771901578, 0.999771773815155]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[1.1481784895295277e-05, 2.069979927910026e-05, 4.166348298895173e-05, 0.9999260902404785]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[1.4050745456017921e-08, 3.065696319026756e-07, 0.0014377855695784092, 0.9985617995262146]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.029945865273475647, 0.0014953984646126628, 0.9685124754905701, 4.626984809874557e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9972518086433411, 0.000556736602447927, 0.0021333438344299793, 5.8149707911070436e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[1.3586463865067344e-06, 0.00019939846242778003, 0.004612137097865343, 0.9951871037483215]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.004361975006759167, 0.9859536290168762, 0.0066369264386594296, 0.003047466278076172]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[2.400924677203875e-05, 9.21411847230047e-05, 0.00030044306186027825, 0.9995834231376648]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.00019882351625710726, 0.9997981190681458, 3.006537781402585e-06, 1.2964908080448367e-07]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9913028478622437, 0.00843399204313755, 0.0002180338924517855, 4.507246922003105e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.017240852117538452, 0.00733267143368721, 0.9669149518013, 0.008511586114764214]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0008466865983791649, 0.9788420796394348, 0.006088529713451862, 0.014222785830497742]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9952781200408936, 0.0039810361340641975, 0.0007400627946481109, 7.547941436314431e-07]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[2.137754017894622e-05, 0.00035236109397374094, 0.9916146993637085, 0.008011506870388985]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.0011816072510555387, 2.4491489512001863e-06, 0.9986764788627625, 0.00013945132377557456]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9844123721122742, 0.006687370594590902, 0.0004493763844948262, 0.008450943976640701]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.0013638598611578345, 0.00012164710642537102, 0.9954004883766174, 0.0031140369828790426]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[3.109585304628126e-05, 0.007731026969850063, 6.451277295127511e-05, 0.992173433303833]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.008985431864857674, 0.012444450519979, 8.036763756535947e-05, 0.9784898161888123]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0017509430181235075, 0.9925474524497986, 0.0021884157322347164, 0.0035131771583110094]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9702427387237549, 0.02948574163019657, 7.059479685267434e-05, 0.00020095113723073155]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.004283851012587547, 0.9780453443527222, 0.004323133733123541, 0.013347669504582882]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[1.4896965012667351e-06, 2.8533735530800186e-05, 0.00016582669923081994, 0.9998041987419128]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0010387407382950187, 0.9961708188056946, 0.0027257553301751614, 6.471761298598722e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[4.0046119198500207e-10, 1.5852891010581516e-05, 2.6678403628466185e-06, 0.9999815225601196]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.000507625169120729, 4.17980772908777e-05, 0.9993521571159363, 9.836567915044725e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0036908104084432125, 0.9944023489952087, 0.0010739010758697987, 0.0008329987176693976]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.003549565328285098, 0.9876740574836731, 0.0027225373778492212, 0.006053855177015066]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.030758101493120193, 0.9372622966766357, 0.023823190480470657, 0.00815638154745102]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.003947348799556494, 0.0025377776473760605, 0.9928054213523865, 0.0007094109314493835]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.0005689043900929391, 0.027851087972521782, 0.0009363176068291068, 0.9706436395645142]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9820616841316223, 0.014231963083148003, 0.002158478368073702, 0.001547959866002202]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.005803969688713551, 0.992213785648346, 0.0013916335301473737, 0.0005905359284952283]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[4.000128228653921e-06, 0.0012570403050631285, 0.00943321269005537, 0.9893057346343994]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9941139817237854, 9.857658369583078e-06, 0.0058758873492479324, 3.2218395062955096e-07]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.0009559714817442, 0.00041767623042687774, 0.9902938604354858, 0.00833252351731062]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.00180728523992002, 0.0043179793283343315, 0.9923031330108643, 0.001571689615957439]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.011895740404725075, 7.442843343596905e-05, 0.01578047126531601, 0.9722493290901184]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9978991746902466, 0.0013369215885177255, 0.000752103456761688, 1.1788151823566295e-05]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9636121392250061, 0.0002468168968334794, 0.02106579765677452, 0.015075203031301498]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.005234409123659134, 0.03607784956693649, 0.9552032947540283, 0.0034843699540942907]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.016648750752210617, 0.9709385633468628, 0.009966052137315273, 0.0024466337636113167]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[4.871441205978044e-07, 7.029103016975569e-06, 7.990683661773801e-05, 0.9999126195907593]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[2.2708974256602232e-08, 1.237598667103157e-06, 2.1471076252055354e-05, 0.9999773502349854]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.0009209933923557401, 0.03219807893037796, 0.009163085371255875, 0.957717776298523]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.012134014628827572, 0.9533025622367859, 0.03282357007265091, 0.0017398769268766046]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9986581802368164, 8.020759196369909e-06, 0.0013322350569069386, 1.5499072105740197e-06]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.01268777996301651, 0.011096453294157982, 0.9759708642959595, 0.0002449655148666352]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0003773113712668419, 0.978753924369812, 0.0001223189028678462, 0.02074645832180977]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.0006277408683672547, 0.026203565299510956, 0.0015732828760519624, 0.9715954065322876]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9613264799118042, 0.006111990660429001, 0.03175050765275955, 0.000811039877589792]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[2.6625824034454126e-07, 5.495929406018618e-11, 2.114946482834057e-06, 0.999997615814209]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.0006854177918285131, 0.004299984313547611, 0.9867480993270874, 0.008266530930995941]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0002534936065785587, 0.9942178726196289, 0.0006802446441724896, 0.0048484536819159985]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.00030409966711886227, 0.002209932543337345, 0.002608380513265729, 0.9948775768280029]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[5.8885207181447186e-06, 0.000391756504541263, 0.00026074168272316456, 0.9993416666984558]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9978355765342712, 2.1977839423925616e-06, 0.0021594096906483173, 2.743117192949285e-06]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.011874707415699959, 0.9806032776832581, 0.0005933429929427803, 0.006928678136318922]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0021776987705379725, 0.9941620230674744, 0.00301791587844491, 0.0006422970909625292]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.012082586996257305, 0.026805642992258072, 0.960121214389801, 0.0009904823964461684]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[2.3767321444267964e-11, 1.91833642304573e-08, 1.352703407064837e-07, 0.9999998807907104]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0015802072593942285, 0.9642894864082336, 0.012299099005758762, 0.021831126883625984]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9890499114990234, 0.010706363245844841, 0.00023507399600930512, 8.603619789937511e-06]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9824204444885254, 0.0012852922081947327, 0.014133846387267113, 0.0021604460198432207]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[3.225939508411102e-05, 0.0012754453346133232, 0.011672420427203178, 0.9870198965072632]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.00043985064257867634, 0.9946889877319336, 0.0006407227483578026, 0.00423045689240098]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9944104552268982, 0.0011656659189611673, 0.00441784830763936, 5.984315066598356e-06]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.0004188245511613786, 0.0003088121593464166, 0.9990835189819336, 0.0001888240221887827]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0012246249243617058, 0.9677115082740784, 0.011759668588638306, 0.01930425502359867]"
A08,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0005112802609801292, 0.9833973050117493, 0.015037212520837784, 0.0010542557574808598]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.0009279907098971307, 1.3717599358642474e-05, 0.9988275170326233, 0.0002307406539330259]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9998906850814819, 1.1274566531938035e-05, 9.776152728591114e-05, 2.856884862012521e-07]"
A08,session1,intra_session,train,pca_32,nn_erm,3,3,"[3.7877401837249636e-07, 0.001248190295882523, 0.00028626140556298196, 0.9984651803970337]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.008491582237184048, 0.00301503692753613, 0.9882136583328247, 0.00027972678071819246]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.0005420163506641984, 0.0041814749129116535, 0.9933167695999146, 0.0019597935024648905]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.0008335572201758623, 0.0008849888108670712, 0.9980766773223877, 0.00020474825578276068]"
A08,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.010974294506013393, 1.263249032490421e-06, 0.9880262017250061, 0.0009982807096093893]"
A08,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9649548530578613, 0.016097217798233032, 0.01699395291507244, 0.0019540260545909405]"
